Gene,Label
Q9UKZ4,0
P23759,0
O00187,0
Q6PHW0,0
Q8TAV0,0
Q9Y228,0
Q9UKY4,0
Q9NP79,0
Q9NP71,0
Q9UIG0,0
Q96S59,0
Q9Y603,0
Q9H040,1
Q8N6R0,0
Q9NR20,0
O43670,1
P31930,1
O95772,0
P21926,0
Q9HCP6,0
Q15021,1
Q0D2I5,0
P48546,0
Q9BWX1,0
Q9NS98,0
Q9Y2I1,0
Q9BT04,0
Q9NSD5,0
P22304,0
P35030,0
P98182,0
P01730,0
Q53EV4,0
Q06187,0
Q30201,0
Q96GD3,0
P06241,0
P31629,0
Q01740,0
Q14241,0
O95372,0
P51797,0
Q9UBG0,0
Q99884,0
O75954,0
Q9P203,0
O96018,0
Q9NXB0,0
Q8WTS1,0
P23352,0
Q9ULX6,0
Q05BQ5,0
Q9Y5J1,0
Q9NWF9,0
Q6DKK2,0
P26599,0
Q92782,0
O43581,0
Q15031,1
O00443,0
Q03405,0
Q9NQW6,0
O95785,0
Q9Y3P9,0
P07585,0
Q9NXS2,0
P53041,0
Q76N32,0
Q9Y2Y4,0
O43914,0
Q96B96,0
P34903,0
P38398,1
P07992,0
P20273,0
Q13214,0
O43462,1
O43900,0
P02788,0
O43909,0
Q96RI1,0
Q9NYP7,0
P09917,0
Q9BY66,0
Q9P1Z2,0
Q8N806,0
Q9NZN3,0
P43686,1
Q9Y2E5,0
Q8TBB6,0
O75508,0
Q9BZJ4,0
Q14764,0
Q9Y5A7,0
O95394,1
Q9UIY3,0
P49759,0
Q9NW08,1
Q9UNK9,0
Q9UBS8,0
P49184,0
Q96FC9,0
Q9NRV9,0
Q8NFJ5,0
Q13495,0
P30203,0
Q9Y6A5,1
O94874,0
Q14181,1
Q8IXZ2,1
P07384,0
P15309,0
P40925,0
Q6PML9,0
A4FU01,0
Q7KZN9,1
Q9P219,0
Q8IY57,0
Q15326,0
P42768,0
P16444,0
P55957,0
P43243,1
Q9UHC9,0
Q9H1B5,0
Q9H169,0
Q8IVD9,1
P61371,0
Q8NE62,0
Q9UHF4,0
A8K7I4,0
Q14CN2,0
Q68CQ7,0
P98194,0
P05019,0
Q8WUX1,0
Q15311,0
Q7L099,0
Q12860,0
P49279,0
Q9GZV5,0
O00116,0
Q9H5V9,0
P50993,0
Q6P3X3,1
Q96NG8,0
Q96IQ7,0
Q86UU1,0
Q9UEW3,0
Q07973,0
Q9NQV5,0
Q7L8C5,0
O43623,0
P04233,0
P14210,0
Q9UGI0,0
Q9UBB6,0
Q96PE1,0
Q9NTW7,0
P51948,1
Q9UPU9,0
Q13761,0
P49959,0
Q9UF11,0
P30740,0
Q9HB55,0
P82251,0
Q9UBP0,0
Q9Y4C0,0
Q9H0X9,0
O60306,1
P31327,0
P07358,0
Q13642,0
Q9BY42,1
P14867,0
Q9NX02,0
Q5BKX6,0
Q8N5U6,0
A8K0R7,0
Q9H6R6,0
Q3KR37,0
P13489,0
P28331,0
Q8TDY2,0
Q9BS26,0
P13196,0
Q13489,0
Q9UKA4,0
Q9NS18,0
Q16533,1
Q9Y315,0
Q9Y3F4,1
Q92887,0
Q9H4E7,0
Q53GL0,0
P48507,0
Q8IWV8,0
Q9NZN4,0
Q5TB30,0
Q8IWP9,0
Q9NQL2,0
Q03933,0
Q9BVI0,0
O14756,0
Q13133,0
P19971,0
Q6IBW4,0
Q15785,0
Q9UGP8,1
O60684,0
P08670,0
P25445,0
O00584,0
P16070,0
Q9UIX4,0
Q9NRZ5,0
Q9NQ25,0
O00481,0
Q99797,1
P24723,0
P14616,0
P15260,0
Q9UBV7,0
Q9NP31,0
Q86Y07,0
P20333,0
Q9HBM0,1
P09086,0
Q9H8M2,0
Q13596,0
P62380,0
Q8WYA1,0
Q9NYF8,0
Q9NUM3,0
P16157,0
P21815,0
Q8WVM0,0
Q15276,0
O15347,0
Q12769,1
Q16611,0
O15146,0
Q9UKS7,0
P28799,0
Q9NYF5,0
Q2M1Z3,0
Q7L2Z9,0
P49591,1
Q9H6Z4,1
P29374,0
Q53HC9,0
Q8IY17,0
Q13099,0
Q9BT22,1
Q6NZY4,0
Q9UG63,0
Q9P2E5,0
Q96NW7,0
Q9BYC5,0
A0AVT1,0
Q9UQC2,1
Q93050,0
O75925,0
Q9Y6M7,1
Q99767,0
P46734,0
Q9HAE3,0
P63313,0
Q2TB18,0
Q9NV58,0
P56589,0
P60520,0
Q99972,0
Q96HL8,0
Q96C01,0
P18206,0
Q8WUY9,0
Q92636,0
P30520,1
Q9ULZ2,0
P16035,0
P35251,1
Q9NUY8,0
Q13618,1
P54296,0
P00480,0
Q9Y6A2,0
P54219,0
O75604,0
P41180,0
Q9NRH3,0
Q9UNX3,0
P35916,0
Q08J23,0
Q6P3S6,0
P55082,0
Q9BV20,0
Q9UBP6,1
P31273,0
P20933,0
Q8TCG2,0
Q8NFC6,0
Q9NZL9,0
O43897,0
Q6P2E9,0
O75962,0
P13611,0
Q2KHT3,0
P21757,0
P12830,0
P42285,1
Q8TE73,0
Q7Z3T8,0
Q6ZS17,0
P13671,0
Q9P0K7,0
O94993,0
Q96T60,1
Q8NFU1,0
Q6ZVD8,0
Q96EA4,0
Q9NUL3,0
Q6ZP29,0
O60931,0
Q9BZR6,0
Q9BUL5,0
Q9Y6N8,0
Q96PE3,0
O00194,0
P25789,1
Q9Y6X6,0
Q9H089,1
Q9Y6F1,0
P24821,0
Q8WTV1,0
Q96MK2,0
Q9NUW8,0
Q9BRQ8,0
Q53S99,0
Q9P0W8,0
Q9NVC6,1
Q6NUM9,0
P40121,0
P53680,1
O75445,0
Q9BS86,0
P01266,0
Q9UKQ2,0
Q9UMQ3,0
Q96GG9,0
Q9NQC1,0
O95409,0
Q13094,0
Q9H3H1,0
P08588,0
Q16661,0
Q14999,0
P35221,0
P46019,0
Q9NXG0,0
P29320,0
P11021,1
Q14126,0
Q9NWZ8,1
O75665,0
Q13491,0
Q9UBF1,0
Q70Z35,0
Q9Y2I8,0
Q9H6S0,0
Q9NRF8,0
Q9UI12,1
P30876,1
Q32MH5,0
Q8WZ64,0
P12270,1
P00450,0
O60303,0
Q96EV8,0
P51811,0
Q9NQ90,0
Q9NQ89,0
Q9UN30,0
Q9ULE0,0
O43182,0
Q9ULE4,0
P27816,0
Q9HD26,0
P08922,0
Q96RU2,0
Q9UKV0,0
Q96FV3,0
Q9Y3C1,1
Q9P2K1,0
Q7LG56,0
Q2TB10,0
Q02223,0
Q8TEQ0,0
Q8TAP4,0
P82664,1
P43080,0
Q96T23,0
Q5THJ4,1
O95319,0
Q9NZB2,0
Q15032,0
Q14055,0
P21583,0
Q13216,0
Q9UKP5,0
O95479,0
Q15836,0
P56645,0
O95399,0
Q07011,0
Q9H201,0
Q14766,0
Q15293,0
P15502,0
P35250,1
Q8NFD5,0
Q96KA5,0
Q96PU5,0
Q9BZS1,0
Q6ZSY5,0
P07686,0
Q8WV60,0
Q5QGS0,0
Q9P055,0
Q9UBP4,0
Q12774,0
Q9Y4A8,0
Q96AQ8,0
Q9UHB6,0
Q6P1Q0,0
Q2Y0W8,0
Q9Y6N6,0
P43115,0
Q96KP6,0
P45984,0
Q86Y22,0
P56945,0
Q8N612,0
Q15011,0
Q9NSC5,0
Q06609,1
O75417,0
P42338,0
P13498,0
Q96J01,0
Q9Y5Z4,0
Q99550,0
Q9HAU0,0
Q16651,0
Q9BRV8,0
Q5JTH9,1
Q9P278,0
Q15800,0
Q96AE7,0
Q9H161,0
Q6MZW2,0
O00409,0
Q5JXM2,0
O43488,0
Q9UKD2,1
Q16517,0
Q9NZ43,0
Q86YR7,0
Q9BQI9,0
Q16787,0
Q9H0R1,0
Q9UJX5,1
P51787,0
O43617,1
Q9Y2W1,0
Q9NRX4,0
Q9Y5L3,0
Q4LE39,0
Q9H1Y3,0
Q86SQ7,0
Q16849,0
Q5VTY9,0
O60333,0
Q12948,0
Q8WUA7,0
Q8WXH0,0
Q9ULM0,0
O75110,0
Q9Y5K1,0
Q9NTU7,0
Q6WN34,0
Q92567,0
Q969Z4,0
P54803,0
Q9Y2X3,1
Q7Z422,0
Q12809,0
Q13616,1
Q9NRY5,0
Q96F07,0
Q9NYJ8,0
Q9NU53,0
P19525,0
Q9P275,1
Q8NEZ4,0
Q8TDD5,0
Q96PX6,0
Q8TB72,0
Q8N983,1
Q14624,0
P19827,0
Q9NWY4,0
Q96KR1,0
Q8ND82,0
Q9Y5X5,0
Q96EK2,0
Q13077,0
Q9HBD1,0
Q9NRM6,0
O43734,0
O15488,0
Q96PD2,0
P29508,0
P35610,0
Q99959,0
O15457,0
P08709,0
P50395,0
O75626,0
Q9H1Y0,0
Q9ULS5,0
Q9GZP4,0
Q9BTC8,0
Q92995,0
Q9Y2G3,0
Q13753,0
O94921,0
P61619,1
O14974,0
Q13972,0
Q13554,0
Q5TZA2,0
Q9NVU0,1
P23634,0
O75152,0
Q9BVS4,1
Q9Y548,0
Q9BTX1,1
P49619,0
Q4VC44,0
Q9H9P5,0
P24557,0
Q9H0J9,0
P54886,1
Q13395,0
O75879,1
Q05195,0
Q00537,0
Q9H1X3,0
P11169,0
A5PKW4,0
Q9Y5B0,1
P16989,0
Q6J9G0,0
Q8IX12,0
Q9NZT2,0
P30679,0
Q68CJ9,0
Q9NUD9,0
Q92729,0
Q96DI7,1
O15034,0
P12107,0
Q2KHR3,0
Q9Y5U8,0
P09110,0
P54687,0
Q8WUI4,0
Q9Y250,0
Q9NQX0,0
Q9H1J5,0
Q9NPE6,0
Q9Y2A7,0
P82673,1
Q02153,0
Q12872,0
Q07912,0
Q7Z3U7,0
P22223,0
P54793,0
Q86WP2,0
Q96PD7,0
Q9UJU3,0
O75390,0
P29376,0
Q96EL2,1
Q96JJ3,0
Q7Z5K2,1
Q96GC9,1
Q92624,0
P28340,1
Q53EL9,0
P23588,1
Q9GZN6,0
Q9NZM4,0
Q9NRA0,0
Q07020,1
O75493,0
Q96AB3,0
P26368,1
Q9Y6I3,0
Q9NX70,0
O15499,0
Q9NSD4,0
Q13613,0
P35052,0
Q86TW2,0
Q16775,0
P78317,1
Q14790,0
Q9UPQ0,0
Q9NVM9,1
Q9NS93,0
O60479,0
Q15506,0
Q96QS1,0
O76076,0
Q9NQL9,0
Q9Y274,0
O75185,0
P08138,0
Q4KMG0,0
Q6P1X5,1
Q9H2X6,0
Q9Y5L0,1
O14593,0
Q9NX61,0
Q9HBW0,0
P10619,0
Q8IX01,0
P55011,0
Q9Y343,0
O00167,0
Q99439,0
Q8IZY2,0
Q9Y6H5,0
Q9UHI6,1
Q9H0C5,0
Q96K12,0
O75363,0
P28069,0
Q15782,0
Q9Y2G9,0
P54277,0
Q9P0W2,0
Q16602,0
Q15544,0
Q92625,0
O14617,0
P36508,0
Q15599,0
Q6BDS2,0
P08754,0
O00410,0
P04181,0
Q9UNX4,1
Q16513,0
Q9BV38,1
Q15035,0
O95631,0
O95838,0
Q7L590,1
P23743,0
P21860,0
Q9HAT0,0
Q8N8A2,0
Q15046,1
Q9BUB4,0
Q14554,0
Q9NU19,0
O95168,1
Q96T58,0
Q15746,0
Q8WU90,0
P45985,0
Q9H813,0
O60641,0
Q9H2G2,0
Q7L1T6,0
Q9UMD9,0
Q9H4Y5,0
Q9H9S3,0
Q04759,0
Q04725,0
Q9Y576,0
Q9H098,0
P48163,0
Q86TI0,0
Q14004,1
P13995,0
Q96T83,0
Q9P0K8,0
P67809,0
P27815,0
Q15172,0
P26232,0
Q15717,0
P35590,0
Q9P265,0
Q96GM5,0
O75164,0
Q13952,1
Q9H0C1,0
P48764,0
Q8N5V2,0
Q8IZT6,0
Q9UIB8,0
Q9BW60,0
P17947,1
Q15777,0
P56856,0
O95625,1
P54252,0
Q8TBA6,0
P21802,0
Q9H9A6,0
Q96CN7,0
O00423,0
Q7Z4G4,0
Q9NXG2,0
Q96H12,0
Q9ULI4,0
Q96BY7,0
Q9Y6D6,0
Q68CK6,0
Q9P243,0
Q15390,0
Q9UJ98,0
P22830,0
B2RTY4,0
O15523,0
Q01813,0
Q13907,0
P23497,0
Q99612,0
O14494,0
Q92859,0
Q15629,0
P46020,0
P19438,0
Q02641,0
O60447,0
Q9UBI4,0
P14618,1
Q7Z478,0
Q5QJE6,1
Q9BUU2,0
Q12888,0
Q12816,0
Q9Y3B9,1
P61586,1
Q14562,1
Q05513,0
P08048,0
Q9NSE4,1
P21579,0
Q8IVL0,0
P51553,0
Q9GZN7,0
Q76G19,0
Q16720,0
Q13464,0
Q13951,0
Q15120,0
Q12891,0
P56524,0
Q9NS23,0
P22607,0
P80217,0
Q6AI08,0
Q13057,1
Q7Z736,0
Q02078,0
Q96G74,0
P19532,0
Q3MII6,0
O60488,0
Q14642,0
Q92917,1
Q4V328,0
Q9UET6,0
Q96HE9,0
Q9H902,0
P98196,0
O95602,1
Q15012,0
Q9ULT0,0
Q9UHH9,0
Q8N5C6,1
O00139,0
Q7LDG7,0
Q14997,0
Q9P2H3,0
Q8IXJ6,0
Q96DZ1,0
Q15173,0
P11217,0
O75459,0
P78337,0
Q9HCX4,0
O15021,0
Q8IZF2,0
Q58EX2,0
Q9H2U9,0
Q9H1E3,0
Q96QK1,1
O60884,0
P20749,0
Q13303,0
O60706,0
P22466,0
Q9UHP7,0
Q8IVP5,0
P27338,0
P35398,0
P21917,0
Q03167,0
O15496,0
Q9Y543,0
P54709,0
P46934,0
Q92521,0
Q16659,0
O14775,0
P51159,0
Q9BXW7,0
Q92890,1
O75581,0
P25092,0
P09683,0
Q9P1Y6,0
O95163,1
P80303,0
P35080,0
P26045,0
P11277,0
Q9UN19,0
O15520,0
Q8WWI5,0
Q9NX78,0
Q86US8,1
O00471,0
P53675,0
Q9HCT0,0
O95633,0
P98153,0
Q9BV68,0
Q99583,0
Q2QGD7,0
Q6NYC1,0
P06746,0
Q9NSC7,0
Q5MNZ9,0
Q5SYB0,0
Q9HCG7,0
P52848,0
P08243,0
P53677,0
Q14028,0
Q9UJ37,0
P28329,0
P11940,1
Q96S53,0
Q9Y6A4,1
P19784,0
Q16825,0
Q9NR50,1
Q9UQM7,0
Q13428,1
P60953,0
Q9H4L5,0
P29322,0
P55017,0
Q9NS91,0
P20020,0
Q9NZQ8,0
O43639,0
Q9UM21,0
P62899,1
O75083,1
Q9Y5W8,0
Q9NXJ0,0
A1A4S6,0
Q15349,0
Q9NXR8,0
Q7L8A9,0
Q9NZU5,0
O43709,1
Q9UBV2,1
Q15645,0
Q15904,1
P15923,0
Q92519,0
Q96EP5,0
O95983,0
P81277,0
Q14527,0
Q14320,1
P98173,0
Q10570,1
Q8WXR4,0
Q53TN4,0
Q9H159,0
Q16342,1
Q9H2J7,0
Q8TC12,0
P17612,0
O94910,0
Q13103,0
P12814,0
Q68DK2,0
Q9UK32,0
O95208,0
Q99952,0
Q7Z4I7,0
Q96FT7,0
Q15772,0
Q8TBB1,0
P51648,0
P02786,1
P36956,0
Q9UL62,0
Q9UHB7,0
P51668,0
Q8N3R9,0
O94844,0
Q14683,1
Q99714,1
Q7KZI7,0
O75330,0
Q96EP1,0
Q9UKU6,0
O15460,0
P31994,0
Q12968,0
Q96Q11,0
P49748,0
O94804,0
Q9UKB1,1
Q15027,0
Q14194,0
P57679,0
Q9GZP9,0
Q9NXL6,0
Q9NXR1,0
Q9Y6F6,0
Q9H6F2,0
Q9BXS5,0
P15151,0
P18887,0
Q8WTV0,0
Q8TAV3,0
P49736,1
Q9BXT6,0
Q96RD6,0
Q9BVL4,0
Q9H3D4,0
Q96QP1,0
Q6P1M3,0
O60658,0
P51793,0
Q9NVX2,1
P31040,1
Q969G3,1
Q8TC99,0
Q8TAX9,0
P29375,0
O75078,0
Q06190,0
Q96AC1,0
O95342,0
Q9BPW9,0
O43866,0
P35354,0
Q9Y6M1,0
O43283,0
P15907,0
Q9UL17,0
Q5TBA9,0
Q13492,0
P46459,1
P10070,0
Q7Z460,1
P82930,1
Q9UM47,0
P54105,1
Q9Y2T4,0
Q15562,0
O75530,1
Q9BYE9,0
Q16143,0
Q99816,1
Q53F19,0
Q93084,0
O43570,0
Q99685,0
Q9HB63,0
Q9Y276,1
O60285,0
Q6V1X1,0
O60721,0
Q9HCE3,0
Q14162,0
P49257,0
Q9P035,0
Q8WWN9,0
O43149,0
Q9HBY0,0
P06733,1
Q13621,0
Q969H8,0
Q9HCE9,0
Q9UJT0,1
Q9HCE6,0
P42681,0
Q2TBF2,0
O43526,0
P21452,0
Q9GZN1,1
Q9BVW5,0
P30626,0
O43432,0
Q8NFH4,0
Q14563,0
Q9NYZ3,0
Q99985,0
Q5R3I4,0
P24752,0
Q6IC98,0
Q9NYQ6,0
Q93098,0
Q14966,0
Q8TBP6,0
Q9BVV7,0
P35612,0
P08620,0
Q9UJF2,0
Q9Y2B5,0
P17032,0
P27448,0
Q00325,1
Q53EP0,0
P15408,0
Q9UF02,0
Q9UBN1,0
O94915,0
Q92545,0
Q16658,0
P60709,1
Q96EN8,0
Q13393,0
P54707,0
O43379,0
Q12959,0
P51149,0
Q9UHQ4,0
Q9NQW1,0
Q15020,1
Q53QZ3,0
P0DPH8,0
Q02962,0
Q15024,1
Q92845,0
Q9H000,0
Q14566,1
Q9Y3B8,1
Q9Y580,0
Q15434,0
Q9UIF9,0
Q9H3S7,1
P40692,0
P13051,0
P31512,0
Q9Y2M5,0
O94810,0
Q96NT5,0
O75051,0
Q96R06,1
Q8IZ07,0
P55327,0
O00763,0
Q9BUZ4,0
Q9NWQ8,0
Q9BRR8,0
P32942,0
P49902,0
P43121,0
O75487,0
Q9NUK0,0
Q9P1Y5,0
P47736,0
Q92888,0
Q15833,0
O14733,0
Q9NPI5,0
Q16760,0
Q8WZ74,0
O94805,0
P10826,0
Q02880,0
Q9HD45,0
Q00653,0
Q9NPD8,0
O60237,0
Q8IXB1,0
Q12789,1
P24394,0
Q8TEY7,0
O75914,0
Q9Y6Q1,0
O43602,0
P09012,1
O75602,0
Q9NQT4,1
Q13409,1
Q7Z5R6,0
O75427,0
Q5HYJ3,0
Q8N6T7,0
P14679,0
Q15054,1
P35609,0
P47756,1
O60478,0
Q9Y3Q0,0
Q6IE81,0
Q8WUT9,0
P49459,0
P11362,0
O75344,0
Q8NDV3,0
P23142,0
P53708,0
O76096,0
P11137,0
O75928,0
P49418,0
P10398,0
Q96RQ3,0
Q9UQV4,0
Q12884,0
O76041,0
Q9NUN7,0
P61086,0
Q8NEB9,1
Q86UW6,0
Q9NQ88,0
O75386,0
O15056,0
Q08462,0
Q13362,0
Q9NWB1,0
P62873,0
P31269,0
P05305,0
P55197,0
Q9H0M4,0
P41586,0
Q9NP95,0
O00398,0
O43736,0
O43847,0
Q9Y277,0
Q15154,1
Q9HCJ0,0
O43439,0
O60477,0
Q96J02,0
Q9NZM6,0
Q8IXH6,0
Q9BRK5,0
A7E2Y1,0
Q8N4F0,0
O15350,0
Q9H0E2,0
Q9Y2X8,0
Q15846,0
Q06455,0
Q12864,0
Q96FV9,1
Q9Y680,0
Q9BZF3,0
P43003,0
P13010,1
Q9BS40,0
Q13342,0
Q9HBL0,0
Q8N1G1,0
Q9NR31,0
Q9UNH5,0
O95398,0
P13688,0
Q9P0U3,0
Q9UII6,0
Q96RK0,0
Q05469,0
P37268,0
Q15102,0
O60890,0
P43652,0
Q14807,0
O76038,0
Q5VZK9,0
P36871,0
Q92499,1
P50570,1
O43491,0
Q86UR5,0
Q6UVY6,0
O15400,0
Q9UNT1,0
Q14145,0
Q9NXZ2,0
Q9HD43,0
P40126,0
Q9NQQ7,0
Q68DQ2,0
Q9UF33,0
P47872,0
P48380,0
Q5UIP0,1
Q9UL25,0
Q9Y6R1,0
P51531,0
Q9NYR8,0
Q9Y6P5,0
Q9UJV3,0
Q9NQM4,0
P25940,0
Q6ZRS2,1
Q15397,0
Q96IY4,0
P32297,0
Q9H2S1,0
O95628,0
P49768,0
P36551,0
Q9NY35,0
Q9UQ07,0
P07900,0
P28749,0
Q9Y2H0,0
Q9UPX0,0
P36980,0
O14777,1
Q9UPM8,0
Q5VWQ0,0
Q5TCQ9,0
P19875,0
P02771,0
P53420,0
P36402,0
Q86WC4,0
Q9ULB5,0
Q9BZV3,0
Q8WW12,0
Q9NVH0,0
P78540,0
Q06413,0
P08575,0
Q13698,0
Q13835,0
Q9GZZ9,0
O94768,0
O60729,0
Q9Y2H8,0
P98164,0
Q5JVG8,0
Q9H9V9,0
Q9UNI6,0
Q86V21,0
Q14154,0
Q9BZW2,0
Q86UW7,0
Q9Y5E5,0
Q9UN73,0
Q9Y5H1,0
Q9Y547,0
O60346,0
O43520,0
Q99665,0
Q6STE5,0
Q9NW82,1
O15117,0
Q96JB8,0
Q9C0K7,0
Q7L1Q6,0
P06401,0
Q9BXJ4,0
P23368,0
Q49AR2,0
O60583,0
Q9P2D6,0
Q14993,0
Q9Y2J2,0
Q53SF7,0
Q92796,0
O95069,0
Q9NUC0,0
O00463,0
Q9NWU5,1
Q8TEQ6,1
P41145,0
Q14494,0
Q9P283,0
P49841,0
P18084,0
Q8IUD2,0
O14980,1
O43567,0
Q9HCF6,0
Q86YC2,1
Q5JWR5,0
Q9NU23,0
P21953,0
Q92794,0
Q5VYS8,0
Q8IYT8,0
Q6ISB3,0
Q92973,1
Q02809,0
Q93086,0
P38570,0
Q9Y2L1,1
Q8WXW3,0
Q9H7E2,0
Q9UHK0,0
Q9NTI5,0
P55809,0
Q5VZM2,0
Q99645,0
Q9NQC7,0
Q9Y2P5,0
O75467,0
Q8TAW3,0
Q9BWM5,0
Q9NXT0,0
Q9NWS9,0
O43296,0
P46782,1
Q14517,0
Q96MU7,1
Q9UQN3,0
Q8WU79,0
Q9UNP9,1
O75844,0
Q9NQZ5,0
Q8NC60,0
Q13127,0
P42357,0
Q8WYL5,0
P09211,0
Q06481,0
A2RU67,0
P46721,0
Q9Y2W2,1
Q13347,1
Q4KMZ8,0
Q07092,0
P40222,0
P04114,0
Q15788,0
Q8NDL9,0
Q9Y2G0,0
O14782,0
P61026,0
Q14397,0
P40939,0
Q9UPY8,0
P27708,1
P13987,0
P27701,0
Q5H9F3,0
P46100,1
Q9Y3D8,1
O00602,0
Q9NPC7,0
Q03112,0
P48147,0
Q8IYU2,0
Q96EE3,1
O94967,0
Q8IWB7,0
Q12889,0
Q6NUK1,0
Q9Y6R4,0
Q9UKJ1,0
Q9P2J2,0
P08183,0
O14771,0
P15121,0
O75131,0
Q9NYV6,1
Q14247,0
O96014,0
P46199,1
O94830,0
Q5SRH9,0
P42566,0
Q13415,1
Q99735,0
Q8IWX8,1
Q676U5,0
Q9NVE5,0
Q8WZA1,0
Q92698,0
Q6P0Q8,0
P31689,0
P15291,0
Q9NZZ3,0
Q12986,0
Q13520,0
Q9UNQ2,1
Q9UI26,1
Q04609,0
Q9BQI3,0
Q8N427,0
Q9UM22,0
Q9Y5X0,0
P49903,0
Q13084,1
P09105,0
Q96DU7,0
P40199,0
Q9NYQ8,0
Q9NW64,1
Q15363,1
Q86YB8,0
Q6FIF0,0
P37059,0
Q9NUQ3,0
O14829,0
Q9GZY6,0
Q7Z6Z7,1
O43264,0
Q9H6U8,0
Q14324,0
Q9NPH5,0
O15254,0
Q13614,0
O75807,0
Q9BPX1,0
Q15654,0
P22303,0
P02792,0
Q9BXP5,1
Q07812,0
Q9UBE8,0
Q96S52,0
O95450,0
Q9UL52,0
Q14CW9,0
Q32NB8,1
P62195,1
Q96RL1,0
P11597,0
P08253,0
P25713,0
Q7L5N7,0
P09471,0
Q8N543,0
P78314,0
P78316,1
P35611,0
Q9H9P8,0
Q9P2K2,0
Q9Y224,1
Q14112,0
Q96IK5,0
Q13435,1
Q9P2K6,0
Q5JWF2,0
O00429,1
P12272,0
Q96KR7,0
Q96RQ1,0
Q92754,1
O14965,1
Q9NQ75,0
O00625,0
Q9H7C9,0
P48378,0
Q96IZ6,0
O00204,0
Q9Y672,0
O75175,1
Q9HCN6,0
P29074,0
Q9NVP1,1
Q92945,0
P29992,0
Q8TDY4,0
Q9BV94,0
Q9UBC3,0
O75628,0
Q9ULW0,1
Q9NUG6,1
Q9H4G0,0
P46059,0
Q9BZ29,0
Q9NXR5,0
O95455,0
Q8IZD9,0
Q9UK00,0
O75208,0
